feature_id,date,water_median,wet_median,pv_median,npv_median,bs_median,count
r1wjxdu30,1999-01-01,0.9679,0.0088,0.0079,0.0104,0.0048,31
r1wjxdu30,1999-02-01,0.9706,0.0098,0.0063,0.0082,0.0048,28
r1wjxdu30,1999-03-01,0.971,0.0103,0.006,0.0073,0.0052,31
r1wjxdu30,1999-04-01,0.9701,0.0108,0.0058,0.0081,0.0051,30
r1wjxdu30,1999-05-01,0.9659,0.0099,0.0076,0.011,0.0053,31
r1wjxdu30,1999-06-01,0.9648,0.0102,0.0085,0.0114,0.0048,30
r1wjxdu30,1999-07-01,0.9649,0.0105,0.0089,0.0113,0.0038,31
r1wjxdu30,1999-08-01,0.9672,0.0122,0.0076,0.0094,0.0032,31
r1wjxdu30,1999-09-01,0.9688,0.0111,0.007,0.0095,0.0034,30
r1wjxdu30,1999-10-01,0.9704,0.0097,0.0064,0.0096,0.0036,31
r1wjxdu30,1999-11-01,0.9695,0.0094,0.0068,0.0097,0.004,30
r1wjxdu30,1999-12-01,0.9699,0.0092,0.0074,0.0099,0.0033,31
r1wjxdu30,2000-01-01,0.9665,0.0101,0.008,0.0114,0.0037,31
r1wjxdu30,2000-02-01,0.9711,0.0097,0.0062,0.0095,0.0033,29
r1wjxdu30,2000-03-01,0.9704,0.0101,0.0062,0.009,0.0041,31
r1wjxdu30,2000-04-01,0.9709,0.0097,0.0066,0.0081,0.0045,30
r1wjxdu30,2000-05-01,0.9702,0.0121,0.0074,0.0069,0.0033,31
r1wjxdu30,2000-06-01,0.9655,0.0112,0.0091,0.0099,0.004,30
r1wjxdu30,2000-07-01,0.9637,0.01,0.0089,0.0125,0.0047,31
r1wjxdu30,2000-08-01,0.9667,0.0097,0.0076,0.0117,0.004,31
r1wjxdu30,2000-09-01,0.9709,0.0097,0.0063,0.0101,0.0029,30
r1wjxdu30,2000-10-01,0.9713,0.0091,0.0065,0.0102,0.0027,31
r1wjxdu30,2000-11-01,0.9717,0.0085,0.0068,0.0103,0.0026,30
r1wjxdu30,2000-12-01,0.9708,0.0088,0.0067,0.0101,0.0036,31
r1wjxdu30,2001-01-01,0.9664,0.0088,0.0067,0.0118,0.0064,31
r1wjxdu30,2001-02-01,0.9701,0.0094,0.0065,0.0098,0.0038,28
r1wjxdu30,2001-03-01,0.9663,0.0112,0.0075,0.0102,0.0044,31
r1wjxdu30,2001-04-01,0.9677,0.0104,0.0074,0.0101,0.0042,30
r1wjxdu30,2001-05-01,0.9691,0.0086,0.0074,0.0109,0.0038,31
r1wjxdu30,2001-06-01,0.9692,0.0081,0.0071,0.0114,0.0039,30
r1wjxdu30,2001-07-01,0.9692,0.0077,0.0068,0.0119,0.0041,31
r1wjxdu30,2001-08-01,0.9693,0.0072,0.0066,0.0124,0.0043,31
r1wjxdu30,2001-09-01,0.9694,0.0068,0.0063,0.0129,0.0045,30
r1wjxdu30,2001-10-01,0.9694,0.0063,0.006,0.0133,0.0047,31
r1wjxdu30,2001-11-01,0.9695,0.0061,0.0058,0.0136,0.0048,30
r1wjxdu30,2001-12-01,0.9707,0.0091,0.0058,0.0104,0.0035,31
r1wjxdu30,2002-01-01,0.9721,0.0093,0.0055,0.0091,0.0034,31
r1wjxdu30,2002-02-01,0.9696,0.012,0.0059,0.0088,0.0035,28
r1wjxdu30,2002-03-01,0.9663,0.0124,0.0071,0.0093,0.0046,31
r1wjxdu30,2002-04-01,0.9684,0.0109,0.0068,0.0091,0.0045,30
r1wjxdu30,2002-05-01,0.9664,0.0111,0.007,0.0106,0.0046,31
r1wjxdu30,2002-06-01,0.9639,0.0114,0.0073,0.0123,0.0048,30
r1wjxdu30,2002-07-01,0.9596,0.0117,0.0076,0.0137,0.0072,31
r1wjxdu30,2002-08-01,0.9613,0.0073,0.0063,0.0182,0.0065,31
r1wjxdu30,2002-09-01,0.9657,0.0062,0.0045,0.0176,0.0058,30
r1wjxdu30,2002-10-01,0.9704,0.0059,0.0044,0.0135,0.0055,31
r1wjxdu30,2002-11-01,0.9734,0.0053,0.0045,0.0111,0.0055,30
r1wjxdu30,2002-12-01,0.9758,0.0047,0.0046,0.0088,0.0054,31
r1wjxdu30,2003-01-01,0.9722,0.0052,0.0072,0.0093,0.0057,31
r1wjxdu30,2003-02-01,0.9727,0.0108,0.005,0.0081,0.0034,28
r1wjxdu30,2003-03-01,0.9686,0.0104,0.0067,0.0087,0.0052,31
r1wjxdu30,2003-04-01,0.9676,0.0103,0.0058,0.0125,0.0043,30
r1wjxdu30,2003-05-01,0.9636,0.0097,0.0083,0.0129,0.0052,31
r1wjxdu30,2003-06-01,0.9627,0.0094,0.0093,0.0128,0.0054,30
r1wjxdu30,2003-07-01,0.9644,0.0093,0.0087,0.0124,0.0048,31
r1wjxdu30,2003-08-01,0.9661,0.0093,0.0082,0.012,0.0042,31
r1wjxdu30,2003-09-01,0.9678,0.0092,0.0076,0.0115,0.0036,30
r1wjxdu30,2003-10-01,0.9691,0.0092,0.0071,0.011,0.0032,31
r1wjxdu30,2003-11-01,0.9687,0.01,0.0071,0.0105,0.0035,30
r1wjxdu30,2003-12-01,0.9683,0.0107,0.0071,0.0099,0.0038,31
r1wjxdu30,2004-01-01,0.9678,0.0114,0.0071,0.0093,0.0041,31
r1wjxdu30,2004-02-01,0.9673,0.0122,0.0071,0.0087,0.0044,29
r1wjxdu30,2004-03-01,0.967,0.0129,0.0071,0.0083,0.0047,31
r1wjxdu30,2004-04-01,0.9669,0.0129,0.0071,0.0094,0.0034,30
r1wjxdu30,2004-05-01,0.9644,0.0118,0.0079,0.0116,0.0041,31
r1wjxdu30,2004-06-01,0.9622,0.011,0.0084,0.0139,0.0043,30
r1wjxdu30,2004-07-01,0.9599,0.0101,0.0088,0.0162,0.0046,31
r1wjxdu30,2004-08-01,0.9561,0.0078,0.0097,0.0195,0.0064,31
r1wjxdu30,2004-09-01,0.9582,0.0071,0.0091,0.0181,0.0071,30
r1wjxdu30,2004-10-01,0.9618,0.0069,0.0094,0.0156,0.006,31
r1wjxdu30,2004-11-01,0.9655,0.0067,0.0096,0.013,0.0048,30
r1wjxdu30,2004-12-01,0.9685,0.0066,0.0099,0.0107,0.0037,31
r1wjxdu30,2005-01-01,0.9663,0.0087,0.0099,0.011,0.0039,31
r1wjxdu30,2005-02-01,0.9677,0.0107,0.0088,0.0089,0.0037,28
r1wjxdu30,2005-03-01,0.9665,0.0113,0.0087,0.01,0.0034,31
r1wjxdu30,2005-04-01,0.9667,0.0112,0.008,0.0107,0.0034,30
r1wjxdu30,2005-05-01,0.9653,0.0109,0.0083,0.011,0.0042,31
r1wjxdu30,2005-06-01,0.9643,0.0113,0.0075,0.0116,0.005,30
r1wjxdu30,2005-07-01,0.9627,0.0097,0.0079,0.0131,0.0062,31
r1wjxdu30,2005-08-01,0.9642,0.0086,0.0079,0.013,0.006,31
r1wjxdu30,2005-09-01,0.9683,0.0092,0.0071,0.0109,0.0043,30
r1wjxdu30,2005-10-01,0.9698,0.0096,0.0069,0.0102,0.0033,31
r1wjxdu30,2005-11-01,0.9684,0.0097,0.0073,0.0113,0.003,30
r1wjxdu30,2005-12-01,0.967,0.0099,0.0077,0.0124,0.0028,31
r1wjxdu30,2006-01-01,0.9656,0.01,0.0081,0.0133,0.0026,31
r1wjxdu30,2006-02-01,0.9672,0.0099,0.0077,0.0117,0.0034,28
r1wjxdu30,2006-03-01,0.9665,0.0106,0.0077,0.0113,0.0036,31
r1wjxdu30,2006-04-01,0.9634,0.0118,0.0086,0.0106,0.0052,30
r1wjxdu30,2006-05-01,0.9658,0.0113,0.0081,0.0099,0.0046,31
r1wjxdu30,2006-06-01,0.9661,0.0107,0.0071,0.0113,0.0047,30
r1wjxdu30,2006-07-01,0.9641,0.0115,0.0068,0.0126,0.0047,31
r1wjxdu30,2006-08-01,0.962,0.0126,0.0066,0.0139,0.0047,31
r1wjxdu30,2006-09-01,0.9574,0.0108,0.0071,0.0176,0.0075,30
r1wjxdu30,2006-10-01,0.9642,0.008,0.0071,0.0151,0.0054,31
r1wjxdu30,2006-11-01,0.9668,0.0078,0.0069,0.0136,0.0046,30
r1wjxdu30,2006-12-01,0.9658,0.0082,0.0079,0.0132,0.0047,31
r1wjxdu30,2007-01-01,0.9679,0.0082,0.0073,0.0107,0.0055,31
r1wjxdu30,2007-02-01,0.962,0.0093,0.01,0.012,0.006,28
r1wjxdu30,2007-03-01,0.9608,0.0094,0.0095,0.0124,0.0074,31
r1wjxdu30,2007-04-01,0.9614,0.0095,0.0085,0.014,0.0065,30
r1wjxdu30,2007-05-01,0.9673,0.0099,0.0075,0.0115,0.0035,31
r1wjxdu30,2007-06-01,0.9682,0.011,0.0077,0.0091,0.0035,30
r1wjxdu30,2007-07-01,0.9704,0.0131,0.0055,0.0073,0.0035,31
r1wjxdu30,2007-08-01,0.9695,0.0109,0.0066,0.0085,0.0043,31
r1wjxdu30,2007-09-01,0.9697,0.0091,0.0067,0.0105,0.0037,30
r1wjxdu30,2007-10-01,0.9687,0.0089,0.0068,0.0117,0.0037,31
r1wjxdu30,2007-11-01,0.9672,0.0084,0.0072,0.013,0.004,30
r1wjxdu30,2007-12-01,0.9657,0.0079,0.0077,0.0143,0.0042,31
r1wjxdu30,2008-01-01,0.9639,0.0076,0.0084,0.015,0.0047,31
r1wjxdu30,2008-02-01,0.9627,0.01,0.008,0.0139,0.0047,29
r1wjxdu30,2008-03-01,0.9651,0.0093,0.007,0.014,0.0043,31
r1wjxdu30,2008-04-01,0.9658,0.0088,0.0068,0.0137,0.0046,30
r1wjxdu30,2008-05-01,0.9664,0.0084,0.0066,0.0134,0.0049,31
r1wjxdu30,2008-06-01,0.9671,0.008,0.0063,0.013,0.0053,30
r1wjxdu30,2008-07-01,0.9678,0.0076,0.0061,0.0127,0.0056,31
r1wjxdu30,2008-08-01,0.9684,0.0072,0.0058,0.0124,0.0059,31
r1wjxdu30,2008-09-01,0.969,0.0068,0.0056,0.012,0.0063,30
r1wjxdu30,2008-10-01,0.967,0.0079,0.0067,0.0114,0.0068,31
r1wjxdu30,2008-11-01,0.9653,0.0092,0.0072,0.0112,0.0068,30
r1wjxdu30,2008-12-01,0.9639,0.0097,0.0082,0.0105,0.0074,31
r1wjxdu30,2009-01-01,0.9644,0.0102,0.008,0.01,0.0071,31
r1wjxdu30,2009-02-01,0.966,0.0109,0.0069,0.0099,0.0061,28
r1wjxdu30,2009-03-01,0.9672,0.0113,0.0061,0.0098,0.0053,31
r1wjxdu30,2009-04-01,0.9661,0.0107,0.0071,0.0108,0.0051,30
r1wjxdu30,2009-05-01,0.968,0.0103,0.0066,0.0108,0.004,31
r1wjxdu30,2009-06-01,0.9678,0.0095,0.0072,0.0107,0.0046,30
r1wjxdu30,2009-07-01,0.9682,0.0091,0.0072,0.0103,0.005,31
r1wjxdu30,2009-08-01,0.9686,0.0087,0.0073,0.0099,0.0053,31
r1wjxdu30,2009-09-01,0.9689,0.0085,0.0073,0.0096,0.0055,30
r1wjxdu30,2009-10-01,0.968,0.0096,0.0071,0.01,0.005,31
r1wjxdu30,2009-11-01,0.9673,0.0107,0.0071,0.0102,0.0046,30
r1wjxdu30,2009-12-01,0.9673,0.0115,0.0082,0.0073,0.0055,31
r1wjxdu30,2010-01-01,0.9668,0.0118,0.0082,0.0076,0.0054,31
r1wjxdu30,2010-02-01,0.9664,0.012,0.0081,0.008,0.0051,28
r1wjxdu30,2010-03-01,0.9668,0.0124,0.0082,0.0074,0.005,31
r1wjxdu30,2010-04-01,0.9668,0.0125,0.0083,0.0074,0.0048,30
r1wjxdu30,2010-05-01,0.9666,0.0124,0.0084,0.0077,0.0046,31
r1wjxdu30,2010-06-01,0.9665,0.0123,0.0085,0.008,0.0045,30
r1wjxdu30,2010-07-01,0.9664,0.0122,0.0086,0.0083,0.0043,31
r1wjxdu30,2010-08-01,0.9662,0.0121,0.0087,0.0086,0.0041,31
r1wjxdu30,2010-09-01,0.9661,0.0121,0.0088,0.0089,0.004,30
r1wjxdu30,2010-10-01,0.9659,0.012,0.0089,0.0092,0.0038,31
r1wjxdu30,2010-11-01,0.9658,0.0119,0.009,0.0094,0.0036,30
r1wjxdu30,2010-12-01,0.9637,0.0121,0.0107,0.0095,0.0036,31
r1wjxdu30,2011-01-01,0.964,0.0101,0.0135,0.0089,0.0032,31
r1wjxdu30,2011-02-01,0.964,0.0095,0.0135,0.0092,0.0035,28
r1wjxdu30,2011-03-01,0.9634,0.0096,0.0128,0.0099,0.0039,31
r1wjxdu30,2011-04-01,0.9628,0.0098,0.0121,0.0107,0.0043,30
r1wjxdu30,2011-05-01,0.9622,0.0099,0.0115,0.0114,0.0047,31
r1wjxdu30,2011-06-01,0.9616,0.01,0.0108,0.0121,0.0051,30
r1wjxdu30,2011-07-01,0.961,0.0101,0.0101,0.0129,0.0056,31
r1wjxdu30,2011-08-01,0.9603,0.0103,0.0095,0.0136,0.006,31
r1wjxdu30,2011-09-01,0.9592,0.0106,0.0086,0.0145,0.0069,30
r1wjxdu30,2011-10-01,0.9607,0.0109,0.0099,0.0115,0.0067,31
r1wjxdu30,2011-11-01,0.9614,0.0106,0.011,0.0102,0.0064,30
r1wjxdu30,2011-12-01,0.9618,0.0109,0.0109,0.01,0.0062,31
r1wjxdu30,2012-01-01,0.9621,0.0111,0.0107,0.0097,0.0061,31
r1wjxdu30,2012-02-01,0.9624,0.0113,0.0105,0.0095,0.0059,29
r1wjxdu30,2012-03-01,0.9627,0.0116,0.0103,0.0093,0.0057,31
r1wjxdu30,2012-04-01,0.9631,0.0118,0.0101,0.0091,0.0055,30
r1wjxdu30,2012-05-01,0.9634,0.0121,0.01,0.0089,0.0054,31
r1wjxdu30,2012-06-01,0.9637,0.0123,0.0098,0.0087,0.0052,30
r1wjxdu30,2012-07-01,0.964,0.0126,0.0096,0.0084,0.005,31
r1wjxdu30,2012-08-01,0.9644,0.0128,0.0094,0.0082,0.0049,31
r1wjxdu30,2012-09-01,0.9647,0.013,0.0092,0.008,0.0047,30
r1wjxdu30,2012-10-01,0.965,0.0133,0.0091,0.0078,0.0045,31
r1wjxdu30,2012-11-01,0.9654,0.0135,0.0089,0.0076,0.0043,30
r1wjxdu30,2012-12-01,0.9657,0.0138,0.0087,0.0074,0.0042,31
r1wjxdu30,2013-01-01,0.966,0.014,0.0085,0.0071,0.004,31
r1wjxdu30,2013-02-01,0.9663,0.0143,0.0084,0.0069,0.0038,28
r1wjxdu30,2013-03-01,0.9667,0.0145,0.0082,0.0067,0.0036,31
r1wjxdu30,2013-04-01,0.967,0.0147,0.008,0.0066,0.0035,30
r1wjxdu30,2013-05-01,0.967,0.0148,0.0076,0.0068,0.0033,31
r1wjxdu30,2013-06-01,0.9687,0.011,0.0074,0.0089,0.0037,30
r1wjxdu30,2013-07-01,0.9682,0.0089,0.0074,0.011,0.0042,31
r1wjxdu30,2013-08-01,0.9691,0.0091,0.0072,0.0106,0.0038,31
r1wjxdu30,2013-09-01,0.9701,0.0092,0.0069,0.0101,0.0035,30
r1wjxdu30,2013-10-01,0.9709,0.0092,0.0076,0.0088,0.0033,31
r1wjxdu30,2013-11-01,0.9692,0.0097,0.0082,0.0093,0.0033,30
r1wjxdu30,2013-12-01,0.9688,0.0107,0.0083,0.0086,0.0033,31
r1wjxdu30,2014-01-01,0.9668,0.0118,0.0091,0.0086,0.0034,31
r1wjxdu30,2014-02-01,0.9656,0.0133,0.009,0.0088,0.003,28
r1wjxdu30,2014-03-01,0.966,0.014,0.0087,0.0079,0.0032,31
r1wjxdu30,2014-04-01,0.9664,0.0147,0.0085,0.0069,0.0033,30
r1wjxdu30,2014-05-01,0.9665,0.0158,0.0083,0.0062,0.0029,31
r1wjxdu30,2014-06-01,0.9658,0.0145,0.0082,0.0078,0.0034,30
r1wjxdu30,2014-07-01,0.9663,0.0125,0.0076,0.0095,0.0038,31
r1wjxdu30,2014-08-01,0.9686,0.0092,0.0065,0.0114,0.0037,31
r1wjxdu30,2014-09-01,0.9722,0.0105,0.0053,0.009,0.0028,30
r1wjxdu30,2014-10-01,0.9676,0.009,0.0082,0.0115,0.0034,31
r1wjxdu30,2014-11-01,0.9677,0.0095,0.0085,0.0106,0.0034,30
r1wjxdu30,2014-12-01,0.9665,0.0113,0.0089,0.0094,0.0035,31
r1wjxdu30,2015-01-01,0.9662,0.0111,0.0096,0.009,0.0037,31
r1wjxdu30,2015-02-01,0.9651,0.0136,0.0095,0.009,0.0029,28
r1wjxdu30,2015-03-01,0.964,0.0135,0.0097,0.0087,0.004,31
r1wjxdu30,2015-04-01,0.9653,0.0134,0.0087,0.0081,0.0042,30
r1wjxdu30,2015-05-01,0.966,0.0117,0.0085,0.0086,0.0048,31
r1wjxdu30,2015-06-01,0.9667,0.0096,0.0082,0.0109,0.0043,30
r1wjxdu30,2015-07-01,0.9672,0.008,0.0075,0.0126,0.0044,31
r1wjxdu30,2015-08-01,0.9679,0.0073,0.0072,0.0129,0.0042,31
r1wjxdu30,2015-09-01,0.9676,0.0074,0.0079,0.013,0.0038,30
r1wjxdu30,2015-10-01,0.9668,0.0088,0.0084,0.0126,0.0033,31
r1wjxdu30,2015-11-01,0.9663,0.0102,0.0089,0.0104,0.0036,30
r1wjxdu30,2015-12-01,0.967,0.0095,0.0092,0.0105,0.0034,31
r1wjxdu30,2016-01-01,0.9654,0.0101,0.0097,0.0106,0.0038,31
r1wjxdu30,2016-02-01,0.9648,0.0116,0.01,0.0097,0.0038,29
r1wjxdu30,2016-03-01,0.964,0.0126,0.0102,0.0091,0.0037,31
r1wjxdu30,2016-04-01,0.9629,0.0127,0.0105,0.0089,0.0046,30
r1wjxdu30,2016-05-01,0.9627,0.0124,0.0106,0.0094,0.0046,31
r1wjxdu30,2016-06-01,0.963,0.0121,0.0105,0.0097,0.0044,30
r1wjxdu30,2016-07-01,0.9632,0.0118,0.0104,0.01,0.0042,31
r1wjxdu30,2016-08-01,0.9634,0.0115,0.0104,0.0104,0.004,31
r1wjxdu30,2016-09-01,0.9637,0.0112,0.0103,0.0107,0.0038,30
r1wjxdu30,2016-10-01,0.9639,0.0109,0.0103,0.011,0.0035,31
r1wjxdu30,2016-11-01,0.964,0.0107,0.0102,0.0112,0.0034,30
r1wjxdu30,2016-12-01,0.9631,0.0113,0.0115,0.0101,0.0038,31
r1wjxdu30,2017-01-01,0.9637,0.0119,0.0111,0.0091,0.0037,31
r1wjxdu30,2017-02-01,0.9646,0.0126,0.0106,0.0083,0.0035,28
r1wjxdu30,2017-03-01,0.9641,0.0151,0.0097,0.0075,0.0033,31
r1wjxdu30,2017-04-01,0.9668,0.0188,0.0072,0.005,0.002,30
r1wjxdu30,2017-05-01,0.9676,0.0179,0.0068,0.0054,0.002,31
r1wjxdu30,2017-06-01,0.9673,0.0147,0.0073,0.0075,0.0029,30
r1wjxdu30,2017-07-01,0.9664,0.0116,0.0071,0.0105,0.0041,31
r1wjxdu30,2017-08-01,0.9668,0.0108,0.0069,0.0114,0.0037,31
r1wjxdu30,2017-09-01,0.968,0.0082,0.0075,0.0125,0.0035,30
r1wjxdu30,2017-10-01,0.9668,0.0089,0.0085,0.0122,0.0033,31
r1wjxdu30,2017-11-01,0.9648,0.0108,0.0092,0.0111,0.0038,30
r1wjxdu30,2017-12-01,0.9649,0.012,0.0104,0.0089,0.0035,31
r1wjxdu30,2018-01-01,0.9638,0.012,0.0115,0.0094,0.0031,31
r1wjxdu30,2018-02-01,0.9634,0.0133,0.0108,0.0087,0.0033,28
r1wjxdu30,2018-03-01,0.9627,0.015,0.0101,0.0081,0.0038,31
r1wjxdu30,2018-04-01,0.9636,0.0144,0.0096,0.0086,0.0035,30
r1wjxdu30,2018-05-01,0.9642,0.0141,0.0088,0.0089,0.0037,31
r1wjxdu30,2018-06-01,0.9661,0.012,0.0077,0.0097,0.004,30
r1wjxdu30,2018-07-01,0.966,0.0076,0.007,0.0137,0.0054,31
r1wjxdu30,2018-08-01,0.9667,0.0072,0.0063,0.0143,0.0051,31
r1wjxdu30,2018-09-01,0.9671,0.0069,0.0062,0.0148,0.0048,30
r1wjxdu30,2018-10-01,0.967,0.0073,0.0071,0.0135,0.0047,31
r1wjxdu30,2018-11-01,0.9673,0.0074,0.0083,0.0112,0.0055,30
r1wjxdu30,2018-12-01,0.968,0.0072,0.0093,0.0096,0.0055,31
r1wjxdu30,2019-01-01,0.9651,0.009,0.0105,0.0102,0.0048,31
r1wjxdu30,2019-02-01,0.9633,0.0101,0.0111,0.0102,0.005,28
r1wjxdu30,2019-03-01,0.9636,0.0104,0.0106,0.0099,0.0052,31
r1wjxdu30,2019-04-01,0.9634,0.0112,0.0105,0.0098,0.0047,30
r1wjxdu30,2019-05-01,0.9656,0.0109,0.0094,0.0093,0.0044,31
r1wjxdu30,2019-06-01,0.968,0.0104,0.0083,0.0089,0.0042,30
r1wjxdu30,2019-07-01,0.9676,0.0095,0.0082,0.0104,0.004,31
r1wjxdu30,2019-08-01,0.9668,0.0086,0.0081,0.0122,0.0038,31
r1wjxdu30,2019-09-01,0.9661,0.0077,0.0081,0.0141,0.0036,30
r1wjxdu30,2019-10-01,0.9654,0.0068,0.0081,0.0159,0.0035,31
r1wjxdu30,2019-11-01,0.9655,0.0074,0.0084,0.0146,0.0038,30
r1wjxdu30,2019-12-01,0.9677,0.0077,0.0082,0.0122,0.004,31
r1wjxdu30,2020-01-01,0.9756,0.0043,0.0055,0.0114,0.0027,31
r1wjxdu30,2020-02-01,0.9637,0.01,0.0104,0.0113,0.0042,29
r1wjxdu30,2020-03-01,0.9629,0.0109,0.0112,0.0098,0.0049,31
r1wjxdu30,2020-04-01,0.9643,0.0111,0.0105,0.0093,0.0045,30
r1wjxdu30,2020-05-01,0.9661,0.0113,0.0095,0.0089,0.0038,31
r1wjxdu30,2020-06-01,0.9667,0.0104,0.0089,0.01,0.0037,30
r1wjxdu30,2020-07-01,0.9659,0.0079,0.0088,0.0128,0.0043,31
r1wjxdu30,2020-08-01,0.9664,0.0072,0.0085,0.0131,0.0044,31
r1wjxdu30,2020-09-01,0.967,0.0064,0.0083,0.0133,0.0046,30
r1wjxdu30,2020-10-01,0.967,0.0061,0.0084,0.0135,0.0048,31
r1wjxdu30,2020-11-01,0.9645,0.0071,0.0101,0.0128,0.0052,30
r1wjxdu30,2020-12-01,0.9619,0.0083,0.0117,0.0122,0.0055,31
r1wjxdu30,2021-01-01,0.9624,0.0081,0.0126,0.0113,0.0052,31
r1wjxdu30,2021-02-01,0.9636,0.0087,0.012,0.0107,0.0045,28
r1wjxdu30,2021-03-01,0.963,0.0105,0.011,0.0109,0.0042,31
r1wjxdu30,2021-04-01,0.9655,0.01,0.0099,0.0103,0.004,30
r1wjxdu30,2021-05-01,0.9659,0.0092,0.009,0.0117,0.004,31
r1wjxdu30,2021-06-01,0.9674,0.0096,0.0075,0.0115,0.0037,30
r1wjxdu30,2021-07-01,0.9681,0.0078,0.007,0.013,0.0037,31
r1wjxdu30,2021-08-01,0.9698,0.0079,0.0062,0.0123,0.0033,31
r1wjxdu30,2021-09-01,0.9683,0.0077,0.0074,0.0125,0.0039,30
r1wjxdu30,2021-10-01,0.9665,0.0073,0.0086,0.0127,0.0045,31
r1wjxdu30,2021-11-01,0.9656,0.0074,0.0097,0.0126,0.0044,30
r1wjxdu30,2021-12-01,0.9655,0.0081,0.0102,0.0122,0.0038,31
r1wjxdu30,2022-01-01,0.9645,0.0095,0.0105,0.0107,0.0044,31
r1wjxdu30,2022-02-01,0.9641,0.0105,0.0107,0.0098,0.0044,28
r1wjxdu30,2022-03-01,0.9646,0.0108,0.0108,0.0093,0.0042,31
r1wjxdu30,2022-04-01,0.9663,0.0106,0.0097,0.0089,0.0042,30
r1wjxdu30,2022-05-01,0.9678,0.011,0.0083,0.0087,0.0038,31
r1wjxdu30,2022-06-01,0.9687,0.0117,0.007,0.0087,0.0036,30
r1wjxdu30,2022-07-01,0.9662,0.0094,0.0077,0.0127,0.0037,31
r1wjxdu30,2022-08-01,0.9668,0.0087,0.008,0.0125,0.0037,31
r1wjxdu30,2022-09-01,0.9671,0.0082,0.0085,0.0125,0.0034,30
r1wjxdu30,2022-10-01,0.9659,0.0082,0.0099,0.0122,0.0035,31
r1wjxdu30,2022-11-01,0.9608,0.0112,0.0119,0.0112,0.0046,30
r1wjxdu30,2022-12-01,0.958,0.0124,0.0136,0.0114,0.0041,31
r1wjxdu30,2023-01-01,0.9611,0.0103,0.0142,0.0102,0.0037,31
r1wjxdu30,2023-02-01,0.9597,0.0114,0.0148,0.0095,0.004,28
r1wjxdu30,2023-03-01,0.9584,0.0118,0.0157,0.0095,0.0041,31
r1wjxdu30,2023-04-01,0.9592,0.0125,0.0141,0.0095,0.0042,30
r1wjxdu30,2023-05-01,0.96,0.013,0.0125,0.0097,0.0044,31
r1wjxdu30,2023-06-01,0.9611,0.012,0.011,0.0107,0.0047,30
r1wjxdu30,2023-07-01,0.9623,0.011,0.0096,0.0117,0.0049,31
r1wjxdu30,2023-08-01,0.9638,0.0103,0.0093,0.012,0.0043,31
r1wjxdu30,2023-09-01,0.9635,0.0099,0.0101,0.0122,0.0039,30
r1wjxdu30,2023-10-01,0.9608,0.01,0.0126,0.0124,0.0038,31
r1wjxdu30,2023-11-01,0.9591,0.0122,0.0127,0.0118,0.0038,30
r1wjxdu30,2023-12-01,0.9588,0.0131,0.0128,0.0108,0.0041,23
r1wm1z1wu,1986-08-01,0.9486,0.0189,0.0093,0.0179,0.0049,6
r1wm1z1wu,1986-09-01,0.9478,0.0189,0.0096,0.0183,0.0051,30
r1wm1z1wu,1986-10-01,0.9463,0.0189,0.0101,0.0188,0.0054,31
r1wm1z1wu,1986-11-01,0.9448,0.019,0.0107,0.0194,0.0056,30
r1wm1z1wu,1986-12-01,0.9434,0.019,0.0112,0.02,0.0059,31
r1wm1z1wu,1987-01-01,0.9419,0.019,0.0118,0.0206,0.0062,31
r1wm1z1wu,1987-02-01,0.9405,0.0191,0.0123,0.0212,0.0065,28
r1wm1z1wu,1987-03-01,0.939,0.0191,0.0129,0.0218,0.0067,31
r1wm1z1wu,1987-04-01,0.9376,0.0192,0.0134,0.0223,0.007,30
r1wm1z1wu,1987-05-01,0.9361,0.0192,0.014,0.0229,0.0073,31
r1wm1z1wu,1987-06-01,0.9346,0.0192,0.0145,0.0235,0.0075,30
r1wm1z1wu,1987-07-01,0.933,0.0195,0.0148,0.0239,0.0081,31
r1wm1z1wu,1987-08-01,0.9305,0.0211,0.0143,0.0232,0.0104,31
r1wm1z1wu,1987-09-01,0.9348,0.0197,0.0142,0.0224,0.0088,30
r1wm1z1wu,1987-10-01,0.9326,0.022,0.0173,0.021,0.0069,31
r1wm1z1wu,1987-11-01,0.9323,0.0229,0.0183,0.0195,0.0059,30
r1wm1z1wu,1987-12-01,0.9353,0.0211,0.0178,0.0192,0.0051,31
r1wm1z1wu,1988-01-01,0.9381,0.022,0.0176,0.0151,0.008,31
r1wm1z1wu,1988-02-01,0.9319,0.0253,0.0184,0.0167,0.0073,29
r1wm1z1wu,1988-03-01,0.93,0.0301,0.0172,0.0166,0.0077,31
r1wm1z1wu,1988-04-01,0.9322,0.0281,0.0164,0.0168,0.0061,30
r1wm1z1wu,1988-05-01,0.9315,0.0281,0.0167,0.0176,0.0056,31
r1wm1z1wu,1988-06-01,0.9322,0.0313,0.0155,0.0154,0.0053,30
r1wm1z1wu,1988-07-01,0.9349,0.0298,0.0138,0.0149,0.006,31
r1wm1z1wu,1988-08-01,0.9309,0.025,0.0169,0.0194,0.0071,31
r1wm1z1wu,1988-09-01,0.9266,0.0255,0.0182,0.0191,0.01,30
r1wm1z1wu,1988-10-01,0.9017,0.0322,0.0265,0.0217,0.0172,31
r1wm1z1wu,1988-11-01,0.9255,0.0309,0.0185,0.0176,0.0069,30
